@relation lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute action {0,1,2,3}

@data
-0.188471,1.306641,-0.320941,-0.192514,0.008904,-0.226314,0,0,2
-0.191941,1.303078,-0.334901,-0.158321,-0.003064,-0.239371,0,0,2
-0.195295,1.300402,-0.323794,-0.11898,-0.014504,-0.228791,0,0,2
-0.198511,1.298737,-0.310644,-0.07415,-0.025358,-0.217074,0,0,2
-0.201662,1.298487,-0.304306,-0.011331,-0.036028,-0.213414,0,0,2
-0.204857,1.29935,-0.308318,0.038042,-0.047035,-0.220131,0,0,2
-0.207866,1.301063,-0.290533,0.075781,-0.057323,-0.205772,0,0,2
-0.210828,1.303657,-0.285825,0.114864,-0.067565,-0.204837,0,0,0
-0.21379,1.306156,-0.285825,0.110535,-0.077807,-0.204836,0,0,0
-0.216752,1.308558,-0.285826,0.106206,-0.088049,-0.204834,0,0,0
-0.219713,1.310865,-0.285827,0.101877,-0.09829,-0.204833,0,0,0
-0.222675,1.313076,-0.285829,0.097548,-0.108532,-0.204831,0,0,0
-0.225636,1.315191,-0.28583,0.09322,-0.118773,-0.20483,0,0,0
-0.228597,1.31721,-0.285832,0.088891,-0.129015,-0.204828,0,0,0
-0.231559,1.319134,-0.285833,0.084562,-0.139256,-0.204827,0,0,0
-0.23452,1.320961,-0.285835,0.080234,-0.149497,-0.204825,0,0,0
-0.23748,1.322693,-0.285837,0.075905,-0.159739,-0.204824,0,0,0
-0.240441,1.324329,-0.285839,0.071576,-0.16998,-0.204822,0,0,0
-0.243402,1.325869,-0.285841,0.067248,-0.180221,-0.204821,0,0,0
-0.246362,1.327314,-0.285843,0.062919,-0.190462,-0.204819,0,0,0
-0.249322,1.328662,-0.285846,0.05859,-0.200703,-0.204818,0,0,0
-0.252282,1.329915,-0.285848,0.054262,-0.210943,-0.204816,0,0,0
-0.255242,1.331072,-0.285851,0.049933,-0.221184,-0.204815,0,0,0
-0.258202,1.332133,-0.285854,0.045604,-0.231425,-0.204813,0,0,0
-0.261161,1.333098,-0.285857,0.041276,-0.241665,-0.204812,0,0,0
-0.264121,1.333967,-0.28586,0.036947,-0.251906,-0.20481,0,0,0
-0.26708,1.334741,-0.285863,0.032619,-0.262146,-0.204809,0,0,0
-0.270038,1.335418,-0.285866,0.02829,-0.272387,-0.204807,0,0,0
-0.272997,1.336,-0.28587,0.023962,-0.282627,-0.204806,0,0,0
-0.275955,1.336486,-0.285873,0.019633,-0.292867,-0.204804,0,0,0
-0.278913,1.336876,-0.285877,0.015305,-0.303107,-0.204803,0,0,0
-0.281871,1.33717,-0.285881,0.010977,-0.313347,-0.204801,0,0,0
-0.284828,1.337368,-0.285885,0.006648,-0.323587,-0.2048,0,0,0
-0.287785,1.337471,-0.285889,0.00232,-0.333827,-0.204799,0,0,0
-0.290742,1.337477,-0.285893,-0.002009,-0.344067,-0.204797,0,0,0
-0.293698,1.337388,-0.285897,-0.006337,-0.354307,-0.204796,0,0,0
-0.296655,1.337202,-0.285902,-0.010665,-0.364547,-0.204794,0,0,0
-0.29961,1.336921,-0.285907,-0.014993,-0.374786,-0.204793,0,0,0
-0.302566,1.336544,-0.285911,-0.019321,-0.385026,-0.204791,0,0,0
-0.305521,1.336071,-0.285916,-0.02365,-0.395265,-0.20479,0,0,0
-0.308476,1.335502,-0.285921,-0.027978,-0.405505,-0.204788,0,0,0
-0.31143,1.334837,-0.285926,-0.032306,-0.415744,-0.204787,0,0,0
-0.314384,1.334076,-0.285932,-0.036634,-0.425983,-0.204785,0,0,0
-0.317338,1.333219,-0.285937,-0.040962,-0.436223,-0.204784,0,0,0
-0.320291,1.332267,-0.285942,-0.04529,-0.446462,-0.204782,0,0,0
-0.323244,1.331218,-0.285948,-0.049618,-0.456701,-0.204781,0,0,0
-0.326196,1.330073,-0.285954,-0.053946,-0.46694,-0.204779,0,0,0
-0.329148,1.328833,-0.28596,-0.058274,-0.477179,-0.204778,0,0,0
-0.3321,1.327496,-0.285966,-0.062601,-0.487417,-0.204776,0,0,0
-0.335051,1.326064,-0.285972,-0.066929,-0.497656,-0.204775,0,0,0
-0.338002,1.324535,-0.285978,-0.071257,-0.507895,-0.204773,0,0,0
-0.340952,1.322911,-0.285984,-0.075585,-0.518133,-0.204772,0,0,0
-0.343902,1.321191,-0.285991,-0.079912,-0.528372,-0.20477,0,0,0
-0.346851,1.319374,-0.285997,-0.08424,-0.53861,-0.204769,0,0,0
-0.3498,1.317462,-0.286004,-0.088568,-0.548849,-0.204767,0,0,0
-0.352748,1.315453,-0.286011,-0.092895,-0.559087,-0.204766,0,0,0
-0.355696,1.313349,-0.286018,-0.097223,-0.569325,-0.204764,0,0,0
-0.358643,1.311149,-0.286025,-0.10155,-0.579563,-0.204763,0,0,0
-0.36159,1.308852,-0.286032,-0.105877,-0.589801,-0.204761,0,0,0
-0.364537,1.306459,-0.286039,-0.110205,-0.600039,-0.20476,0,0,0
-0.367482,1.303971,-0.286047,-0.114532,-0.610277,-0.204758,0,0,0
-0.370428,1.301386,-0.286054,-0.118859,-0.620515,-0.204757,0,0,0
-0.373372,1.298705,-0.286062,-0.123186,-0.630753,-0.204755,0,0,0
-0.376316,1.295929,-0.286069,-0.127514,-0.640991,-0.204754,0,0,0
-0.37926,1.293056,-0.286077,-0.131841,-0.651228,-0.204752,0,0,0
-0.382203,1.290087,-0.286085,-0.136168,-0.661466,-0.204751,0,0,0
-0.385145,1.287022,-0.286093,-0.140495,-0.671703,-0.20475,0,0,0
-0.388087,1.283861,-0.286101,-0.144822,-0.681941,-0.204748,0,0,0
-0.391028,1.280603,-0.28611,-0.149148,-0.692178,-0.204747,0,0,0
-0.393969,1.27725,-0.286118,-0.153475,-0.702415,-0.204745,0,0,0
-0.396909,1.2738,-0.286126,-0.157802,-0.712652,-0.204744,0,0,0
-0.399849,1.270254,-0.286135,-0.162129,-0.722889,-0.204742,0,0,0
-0.402788,1.266613,-0.286144,-0.166455,-0.733127,-0.204741,0,0,0
-0.405726,1.262874,-0.286152,-0.170782,-0.743363,-0.204739,0,0,0
-0.408663,1.25904,-0.286161,-0.175108,-0.7536,-0.204738,0,0,0
-0.4116,1.25511,-0.28617,-0.179435,-0.763837,-0.204736,0,0,0
-0.414537,1.251083,-0.286179,-0.183761,-0.774074,-0.204735,0,0,0
-0.417472,1.24696,-0.286188,-0.188087,-0.784311,-0.204733,0,0,0
-0.420407,1.242741,-0.286198,-0.192414,-0.794547,-0.204732,0,0,0
-0.423342,1.238426,-0.286207,-0.19674,-0.804784,-0.20473,0,0,0
-0.426275,1.234015,-0.286216,-0.201066,-0.81502,-0.204729,0,0,0
-0.429208,1.229507,-0.286226,-0.205392,-0.825256,-0.204727,0,0,0
-0.432141,1.224903,-0.286236,-0.209718,-0.835493,-0.204726,0,0,0
-0.435072,1.220203,-0.286245,-0.214044,-0.845729,-0.204724,0,0,0
-0.438003,1.215406,-0.286255,-0.21837,-0.855965,-0.204723,0,0,0
-0.440934,1.210513,-0.286265,-0.222696,-0.866201,-0.204721,0,0,0
-0.443863,1.205524,-0.286275,-0.227021,-0.876437,-0.20472,0,0,0
-0.446792,1.200439,-0.286285,-0.231347,-0.886673,-0.204718,0,0,0
-0.44972,1.195257,-0.286295,-0.235673,-0.896909,-0.204717,0,0,0
-0.452647,1.189979,-0.286305,-0.239998,-0.907145,-0.204715,0,0,2
-0.454881,1.185308,-0.217171,-0.212945,-0.917113,-0.199372,0,0,2
-0.456471,1.181553,-0.152515,-0.172595,-0.927756,-0.212848,0,0,2
-0.457389,1.178172,-0.08574,-0.155625,-0.937696,-0.198799,0,0,2
-0.457506,1.175402,-0.006043,-0.128335,-0.947203,-0.190146,0,0,2
-0.457255,1.173068,0.030902,-0.109138,-0.957053,-0.197005,0,0,2
-0.456434,1.171473,0.08808,-0.07668,-0.967495,-0.208825,0,0,0
-0.455613,1.169781,0.088069,-0.081005,-0.977936,-0.208823,0,0,0
-0.454791,1.167993,0.088058,-0.08533,-0.988377,-0.208821,0,0,0
-0.453969,1.166108,0.088046,-0.089656,-0.998818,-0.20882,0,0,0
-0.453145,1.164128,0.088035,-0.093981,-1.009259,-0.208818,0,0,0
-0.452321,1.16205,0.088023,-0.098305,-1.019699,-0.208817,0,0,0
-0.451496,1.159877,0.088011,-0.10263,-1.03014,-0.208815,0,0,0
-0.45067,1.157606,0.088,-0.106955,-1.040581,-0.208813,0,0,0
-0.449843,1.15524,0.087988,-0.11128,-1.051021,-0.208812,0,0,0
-0.449015,1.152776,0.087976,-0.115604,-1.061462,-0.20881,0,0,0
-0.448187,1.150217,0.087964,-0.119929,-1.071902,-0.208809,0,0,0
-0.447358,1.147561,0.087952,-0.124253,-1.082343,-0.208807,0,0,0
-0.446527,1.144808,0.08794,-0.128578,-1.092783,-0.208806,0,0,0
-0.445696,1.141959,0.087928,-0.132902,-1.103223,-0.208804,0,0,0
-0.444864,1.139014,0.087916,-0.137226,-1.113663,-0.208802,0,0,2
-0.443344,1.136328,0.156445,-0.125431,-1.123689,-0.200505,0,0,2
-0.440901,1.134163,0.248634,-0.102289,-1.133583,-0.197882,0,0,2
-0.437807,1.132066,0.313218,-0.09873,-1.14267,-0.181741,0,0,2
-0.434255,1.130144,0.358939,-0.090941,-1.151638,-0.179361,0,0,2
-0.429849,1.128491,0.444063,-0.07864,-1.16003,-0.16785,0,0,2
-0.424808,1.127252,0.507587,-0.060452,-1.168694,-0.173282,0,0,0
-0.419766,1.125916,0.507578,-0.064775,-1.177358,-0.173281,0,0,0
-0.414724,1.124483,0.507569,-0.069097,-1.186023,-0.17328,0,0,0
-0.409681,1.122953,0.50756,-0.073419,-1.194687,-0.173279,0,0,0
-0.404637,1.121326,0.507552,-0.077742,-1.203351,-0.173278,0,0,0
-0.399593,1.119603,0.507543,-0.082064,-1.212015,-0.173277,0,0,0
-0.394548,1.117782,0.507534,-0.086386,-1.220679,-0.173277,0,0,0
-0.389503,1.115865,0.507525,-0.090708,-1.229342,-0.173276,0,0,0
-0.384457,1.113851,0.507516,-0.095031,-1.238006,-0.173275,0,0,0
-0.37941,1.11174,0.507508,-0.099353,-1.24667,-0.173274,0,0,0
-0.374363,1.109532,0.507499,-0.103675,-1.255334,-0.173273,0,0,0
-0.369315,1.107228,0.50749,-0.107997,-1.263997,-0.173272,0,0,0
-0.364266,1.104826,0.507481,-0.112319,-1.272661,-0.173271,0,0,0
-0.359217,1.102328,0.507472,-0.11664,-1.281325,-0.17327,0,0,0
-0.354167,1.099732,0.507463,-0.120962,-1.289988,-0.173269,0,0,0
-0.349116,1.09704,0.507453,-0.125284,-1.298652,-0.173268,0,0,0
-0.344065,1.09425,0.507444,-0.129606,-1.307315,-0.173268,0,0,0
-0.339013,1.091364,0.507435,-0.133927,-1.315978,-0.173267,0,0,0
-0.333961,1.088381,0.507426,-0.138249,-1.324642,-0.173266,0,0,0
-0.328908,1.085301,0.507417,-0.142571,-1.333305,-0.173265,0,0,0
-0.323854,1.082124,0.507408,-0.146892,-1.341968,-0.173264,0,0,0
-0.3188,1.07885,0.507399,-0.151214,-1.350632,-0.173263,0,0,0
-0.313745,1.075478,0.507389,-0.155535,-1.359295,-0.173262,0,0,0
-0.308689,1.07201,0.50738,-0.159856,-1.367958,-0.173261,0,0,0
-0.303633,1.068445,0.507371,-0.164178,-1.376621,-0.17326,0,0,0
-0.298576,1.064783,0.507362,-0.168499,-1.385284,-0.17326,0,0,0
-0.293518,1.061024,0.507352,-0.17282,-1.393947,-0.173259,0,0,0
-0.28846,1.057168,0.507343,-0.177141,-1.40261,-0.173258,0,0,0
-0.283401,1.053215,0.507334,-0.181462,-1.411273,-0.173257,0,0,0
-0.278341,1.049164,0.507325,-0.185783,-1.419936,-0.173256,0,0,0
-0.273281,1.045017,0.507315,-0.190104,-1.428599,-0.173255,0,0,0
-0.26822,1.040773,0.507306,-0.194425,-1.437262,-0.173254,0,0,0
-0.263158,1.036432,0.507296,-0.198746,-1.445925,-0.173253,0,0,0
-0.258096,1.031993,0.507287,-0.203067,-1.454587,-0.173252,0,0,0
-0.253033,1.027458,0.507278,-0.207388,-1.46325,-0.173252,0,0,0
-0.247969,1.022825,0.507268,-0.211708,-1.471913,-0.173251,0,0,0
-0.242905,1.018095,0.507259,-0.216029,-1.480575,-0.17325,0,0,0
-0.23784,1.013269,0.50725,-0.22035,-1.489237,-0.173249,0,0,0
-0.232774,1.008345,0.50724,-0.22467,-1.4979,-0.173248,0,0,1
-0.227715,1.003408,0.50644,-0.223974,-1.504663,-0.135254,0,0,1
-0.222664,0.998484,0.505338,-0.2217,-1.508928,-0.085302,0,0,1
-0.217626,0.993585,0.503906,-0.218747,-1.510436,-0.030161,0,0,0
-0.212588,0.988589,0.503905,-0.223067,-1.511944,-0.030161,0,0,0
-0.20755,0.983496,0.503905,-0.227387,-1.513452,-0.030161,0,0,0
-0.202511,0.978306,0.503905,-0.231707,-1.51496,-0.030161,0,0,0
-0.197473,0.973018,0.503905,-0.236027,-1.516468,-0.030161,0,0,0
-0.192435,0.967633,0.503904,-0.240347,-1.517976,-0.030161,0,0,0
-0.187397,0.962151,0.503904,-0.244667,-1.519484,-0.030161,0,0,0
-0.182359,0.956571,0.503904,-0.248987,-1.520992,-0.030161,0,0,0
-0.17732,0.950895,0.503903,-0.253307,-1.522501,-0.030161,0,0,0
-0.172282,0.945121,0.503903,-0.257627,-1.524009,-0.030161,0,0,0
-0.167244,0.93925,0.503903,-0.261947,-1.525517,-0.030161,0,0,0
-0.162205,0.933282,0.503903,-0.266267,-1.527025,-0.030161,0,0,0
-0.157167,0.927217,0.503902,-0.270587,-1.528533,-0.030161,0,0,0
-0.152129,0.921054,0.503902,-0.274907,-1.530041,-0.030161,0,0,0
-0.14709,0.914795,0.503902,-0.279227,-1.531549,-0.030161,0,0,0
-0.142052,0.908438,0.503901,-0.283547,-1.533057,-0.030161,0,0,0
-0.137013,0.901983,0.503901,-0.287867,-1.534565,-0.030161,0,0,0
-0.131975,0.895432,0.503901,-0.292187,-1.536074,-0.030161,0,0,0
-0.126936,0.888784,0.503901,-0.296507,-1.537582,-0.030161,0,0,0
-0.121898,0.882038,0.5039,-0.300827,-1.53909,-0.030161,0,0,0
-0.116859,0.875195,0.5039,-0.305147,-1.540598,-0.030161,0,0,0
-0.111821,0.868255,0.5039,-0.309467,-1.542106,-0.030161,0,0,0
-0.106782,0.861218,0.503899,-0.313787,-1.543614,-0.030161,0,0,0
-0.101743,0.854083,0.503899,-0.318107,-1.545122,-0.03016,0,0,0
-0.096705,0.846852,0.503899,-0.322427,-1.54663,-0.03016,0,0,0
-0.091666,0.839523,0.503899,-0.326747,-1.548138,-0.03016,0,0,0
-0.086627,0.832097,0.503898,-0.331067,-1.549646,-0.03016,0,0,0
-0.081589,0.824573,0.503898,-0.335387,-1.551154,-0.03016,0,0,0
-0.07655,0.816953,0.503898,-0.339707,-1.552662,-0.03016,0,0,0
-0.071511,0.809235,0.503897,-0.344027,-1.55417,-0.03016,0,0,0
-0.066473,0.80142,0.503897,-0.348347,-1.555678,-0.03016,0,0,0
-0.061434,0.793508,0.503897,-0.352667,-1.557186,-0.03016,0,0,0
-0.056395,0.785499,0.503896,-0.356987,-1.558694,-0.03016,0,0,0
-0.051357,0.777392,0.503896,-0.361307,-1.560202,-0.03016,0,0,0
-0.046318,0.769189,0.503896,-0.365627,-1.56171,-0.03016,0,0,0
-0.041279,0.760888,0.503896,-0.369947,-1.563218,-0.03016,0,0,0
-0.03624,0.75249,0.503895,-0.374267,-1.564726,-0.03016,0,0,0
-0.031201,0.743994,0.503895,-0.378587,-1.566234,-0.03016,0,0,0
-0.026162,0.735402,0.503895,-0.382906,-1.567742,-0.03016,0,0,0
-0.021124,0.726712,0.503894,-0.387226,-1.56925,-0.03016,0,0,0
-0.016085,0.717925,0.503894,-0.391546,-1.570758,-0.03016,0,0,0
-0.011046,0.709041,0.503894,-0.395866,-1.572266,-0.03016,0,0,0
-0.006007,0.70006,0.503894,-0.400186,-1.573774,-0.03016,0,0,0
-0.000968,0.690982,0.503893,-0.404506,-1.575282,-0.03016,0,0,0
0.004071,0.681806,0.503893,-0.408826,-1.576789,-0.03016,0,0,0
0.00911,0.672533,0.503893,-0.413146,-1.578297,-0.03016,0,0,0
0.014149,0.663163,0.503892,-0.417466,-1.579805,-0.03016,0,0,0
0.019188,0.653696,0.503892,-0.421786,-1.581313,-0.03016,0,0,1
0.024222,0.644217,0.503396,-0.421016,-1.580902,0.008238,0,0,1
0.029261,0.634777,0.503898,-0.417179,-1.577411,0.069817,0,0,1
0.034302,0.625329,0.504129,-0.416223,-1.571929,0.109644,0,0,1
0.039337,0.615904,0.50349,-0.413328,-1.563724,0.164089,0,0,1
0.044376,0.60651,0.503691,-0.410006,-1.552636,0.221762,0,0,1
0.049421,0.597141,0.504208,-0.407098,-1.538823,0.276266,0,0,1
0.054472,0.587806,0.504391,-0.403544,-1.522041,0.335634,0,0,1
0.059527,0.578504,0.504333,-0.400183,-1.502364,0.393544,0,0,1
0.064578,0.569242,0.503314,-0.396296,-1.479583,0.455608,0,0,1
0.069632,0.560003,0.502738,-0.393497,-1.454118,0.509311,0,0,1
0.074682,0.550755,0.501416,-0.392689,-1.4267,0.54835,0,0,1
0.079732,0.541496,0.500338,-0.391912,-1.39735,0.587014,0,0,1
0.084773,0.532264,0.498085,-0.389026,-1.365244,0.642118,0,0,1
0.089804,0.523026,0.495513,-0.388038,-1.331073,0.683409,0,0,1
0.09483,0.513834,0.492967,-0.384215,-1.293798,0.745504,0,0,1
0.099854,0.504635,0.490931,-0.383484,-1.25458,0.784369,0,0,1
0.104865,0.495435,0.487346,-0.382488,-1.213234,0.82692,0,0,1
0.109875,0.486246,0.484755,-0.381084,-1.169684,0.87099,0,0,1
0.114871,0.477096,0.480338,-0.378041,-1.123233,0.929017,0,0,0
0.119885,0.467861,0.48009,-0.382436,-1.07679,0.928879,0,0,0
0.124915,0.458543,0.479848,-0.386838,-1.030353,0.928741,0,0,0
0.129961,0.449143,0.479612,-0.391247,-0.983923,0.928603,0,0,0
0.135024,0.439661,0.479383,-0.395664,-0.937499,0.928466,0,0,0
0.140101,0.4301,0.47916,-0.400088,-0.891083,0.928328,0,0,0
0.145194,0.420459,0.478945,-0.404518,-0.844673,0.92819,0,0,2
0.150943,0.411295,0.542516,-0.383929,-0.797579,0.941896,0,0,2
0.157036,0.402504,0.575141,-0.368429,-0.750418,0.94322,0,0,2
0.163816,0.39442,0.641913,-0.337785,-0.70263,0.955756,0,0,0
0.170609,0.386262,0.641721,-0.342248,-0.65485,0.955605,0,0,0
0.177414,0.378031,0.641541,-0.346717,-0.607077,0.955455,0,0,0
0.184231,0.369728,0.641371,-0.351192,-0.559312,0.955305,0,0,0
0.191059,0.361354,0.641212,-0.355672,-0.511554,0.955155,0,0,0
0.197896,0.352908,0.641065,-0.360157,-0.463804,0.955005,0,0,0
0.204743,0.344393,0.64093,-0.364647,-0.416061,0.954856,0,0,0
0.211597,0.335809,0.640808,-0.36914,-0.368326,0.954706,0,0,0
0.218459,0.327155,0.640698,-0.373637,-0.320598,0.954556,0,0,0
0.225327,0.318434,0.6406,-0.378138,-0.272878,0.954406,0,0,0
0.2322,0.309644,0.640516,-0.382641,-0.225165,0.954257,0,0,0
0.239078,0.300786,0.640445,-0.387147,-0.17746,0.954107,0,0,0
0.245959,0.291861,0.640388,-0.391655,-0.129762,0.953958,0,0,0
0.252843,0.282869,0.640344,-0.396164,-0.082072,0.953808,0,0,0
0.259728,0.27381,0.640313,-0.400674,-0.034389,0.953659,0,0,0
0.266614,0.264684,0.640296,-0.405186,0.013286,0.95351,0,0,0
0.2735,0.255491,0.640293,-0.409697,0.060954,0.953361,0,0,0
0.280384,0.246231,0.640303,-0.414209,0.108615,0.953212,0,0,0
0.287266,0.236904,0.640327,-0.418719,0.156268,0.953063,0,0,0
0.294145,0.227509,0.640365,-0.423229,0.203914,0.952914,0,0,2
0.301029,0.219226,0.640674,-0.375434,0.252334,0.968413,0,0,2
0.307627,0.211663,0.613182,-0.34488,0.30009,0.955116,0,0,2
0.313835,0.205463,0.575246,-0.285633,0.347448,0.947164,0,0,2
0.319785,0.199961,0.55057,-0.25597,0.394516,0.941359,0,0,2
0.325483,0.19497,0.526458,-0.234555,0.441217,0.934027,0,0,2
0.330937,0.190592,0.503142,-0.208634,0.487829,0.932234,0,0,2
0.336048,0.187001,0.470052,-0.174898,0.534314,0.929703,0,0,2
0.34081,0.184458,0.435852,-0.1297,0.581199,0.937708,0,0,2
0.345407,0.182511,0.420059,-0.104683,0.628609,0.948198,0,0,2
0.349336,0.181532,0.355139,-0.06264,0.675449,0.9368,0,0,2
0.352867,0.181412,0.31637,-0.025804,0.722687,0.944753,0,0,2
0.356078,0.18204,0.285461,0.006015,0.770532,0.956899,0,0,0
0.359275,0.182592,0.285658,0.001553,0.818369,0.956748,0,0,0
0.362457,0.183068,0.285864,-0.002903,0.866199,0.956597,0,0,0
0.365624,0.183466,0.286081,-0.007351,0.914021,0.956447,0,0,0
0.368438,0.184239,0.263324,0.018204,0.943772,0.594858,0,1,0
0.370889,0.185265,0.238379,0.039259,0.955177,0.227991,0,1,0
0.372984,0.186533,0.213535,0.060108,0.948264,-0.138371,0,1,0
0.37485,0.187924,0.19768,0.071967,0.929583,-0.37366,0,1,0
0.376647,0.189285,0.193213,0.072321,0.907529,-0.44113,0,1,0
0.378465,0.190555,0.195093,0.067534,0.886515,-0.420306,0,1,0
0.380282,0.191732,0.195233,0.063188,0.865552,-0.41926,0,0,0
0.382105,0.192816,0.19598,0.058675,0.844991,-0.411234,0,0,0
0.383926,0.193807,0.19602,0.054332,0.82443,-0.411223,0,0,0
0.385743,0.194704,0.19606,0.049988,0.803869,-0.411213,0,0,0
0.387558,0.195508,0.196099,0.045643,0.783309,-0.411203,0,0,0
0.389371,0.196219,0.196137,0.041298,0.762749,-0.411194,0,0,0
0.391181,0.196836,0.196174,0.036953,0.74219,-0.411182,0,0,0
0.392988,0.197361,0.19621,0.032607,0.721632,-0.41117,0,0,0
0.394793,0.197793,0.196246,0.02826,0.701074,-0.411158,0,0,0
0.396595,0.198131,0.196281,0.023913,0.680516,-0.411146,0,0,0
0.398395,0.198377,0.196315,0.019566,0.65996,-0.411134,0,0,0
0.400193,0.198531,0.196348,0.015218,0.639404,-0.411122,0,0,0
0.401989,0.198591,0.19638,0.010869,0.618848,-0.41111,0,0,0
0.403782,0.198559,0.196412,0.00652,0.598293,-0.411098,0,0,2
0.40519,0.199258,0.158097,0.038791,0.577704,-0.411789,0,0,2
0.406212,0.200329,0.120411,0.055351,0.556414,-0.425791,0,0,2
0.406856,0.202568,0.082289,0.106779,0.535698,-0.414317,0,0,2
0.407101,0.205556,0.042922,0.139915,0.514733,-0.419302,0,0,0
0.407345,0.208452,0.04295,0.135563,0.493769,-0.419289,0,0,0
0.407587,0.211256,0.042977,0.131211,0.472805,-0.419276,0,0,0
0.407827,0.213968,0.043003,0.126858,0.451842,-0.419264,0,0,0
0.408065,0.216588,0.043027,0.122504,0.430879,-0.419251,0,0,0
0.408302,0.219116,0.043051,0.118151,0.409917,-0.419238,0,0,0
0.408537,0.221552,0.043074,0.113797,0.388956,-0.419225,0,0,0
0.408771,0.223896,0.043095,0.109443,0.367995,-0.419213,0,0,0
0.409003,0.226149,0.043116,0.105088,0.347035,-0.4192,0,0,0
0.409234,0.22831,0.043135,0.100734,0.326076,-0.419187,0,0,0
0.409464,0.230379,0.043153,0.096379,0.305117,-0.419175,0,0,0
0.409693,0.232357,0.04317,0.092023,0.284159,-0.419162,0,0,0
0.40992,0.234243,0.043187,0.087668,0.263202,-0.419149,0,0,0
0.410147,0.236038,0.043201,0.083312,0.242245,-0.419137,0,0,0
0.410372,0.237741,0.043215,0.078956,0.221289,-0.419124,0,0,0
0.410597,0.239352,0.043228,0.0746,0.200333,-0.419111,0,0,0
0.410821,0.240872,0.043239,0.070244,0.179378,-0.419099,0,0,0
0.411044,0.242301,0.04325,0.065887,0.158424,-0.419086,0,0,0
0.411267,0.243638,0.043259,0.061531,0.13747,-0.419073,0,0,0
0.411489,0.244884,0.043267,0.057174,0.116517,-0.41906,0,0,0
0.41171,0.246038,0.043274,0.052817,0.095565,-0.419048,0,0,0
0.411932,0.247101,0.04328,0.048461,0.074613,-0.419035,0,0,0
0.412153,0.248073,0.043285,0.044104,0.053662,-0.419022,0,0,0
0.412374,0.248953,0.043288,0.039747,0.032712,-0.41901,0,0,0
0.412594,0.249742,0.04329,0.03539,0.011762,-0.418997,0,0,0
0.412815,0.250439,0.043291,0.031033,-0.009187,-0.418984,0,0,0
0.413036,0.251045,0.043291,0.026675,-0.030136,-0.418972,0,0,0
0.413256,0.25156,0.04329,0.022318,-0.051084,-0.418959,0,0,0
0.413478,0.251983,0.043288,0.017961,-0.072031,-0.418946,0,0,0
0.413699,0.252315,0.043284,0.013604,-0.092978,-0.418934,0,0,0
0.413921,0.252556,0.04328,0.009248,-0.113924,-0.418921,0,0,0
0.414143,0.252705,0.043274,0.004891,-0.134869,-0.418908,0,0,0
0.414366,0.252763,0.043267,0.000534,-0.155814,-0.418896,0,0,0
0.414589,0.252729,0.043259,-0.003823,-0.176758,-0.418883,0,0,3
0.414909,0.25257,0.055333,-0.010016,-0.200206,-0.468955,0,0,3
0.415311,0.252294,0.065515,-0.015924,-0.22577,-0.511275,0,0,3
0.415776,0.251915,0.073283,-0.02118,-0.252926,-0.54313,0,0,3
0.416335,0.251418,0.084798,-0.027304,-0.282483,-0.591136,0,0,0
0.416897,0.250836,0.084768,-0.031695,-0.312038,-0.5911,0,0,0
0.41746,0.250168,0.084736,-0.036086,-0.341591,-0.591065,0,0,0
0.418027,0.249413,0.0847,-0.040475,-0.371143,-0.591029,0,0,0
0.418596,0.248572,0.084661,-0.044865,-0.400692,-0.590993,0,0,0
0.419168,0.247644,0.08462,-0.049253,-0.43024,-0.590958,0,0,0
0.419743,0.24663,0.084575,-0.05364,-0.459786,-0.590922,0,0,1
0.420244,0.245594,0.074535,-0.054398,-0.486929,-0.542854,0,0,1
0.420692,0.244503,0.06762,-0.056726,-0.512492,-0.511268,0,0,1
0.421077,0.243366,0.059239,-0.058515,-0.536122,-0.472586,0,0,1
0.421402,0.2422,0.051087,-0.059363,-0.557675,-0.431064,0,0,1
0.421671,0.24099,0.043845,-0.060961,-0.577452,-0.395531,0,0,1
0.42186,0.239757,0.033407,-0.061221,-0.594638,-0.343735,0,0,1
0.42198,0.238512,0.024266,-0.060948,-0.609335,-0.293939,0,0,1
0.422045,0.237239,0.016976,-0.061486,-0.622017,-0.253626,0,0,1
0.42206,0.235931,0.010434,-0.062454,-0.632895,-0.217562,0,0,1
0.422023,0.234595,0.003628,-0.062974,-0.641824,-0.178591,0,0,1
0.421931,0.233239,-0.003706,-0.062995,-0.648605,-0.135608,0,0,0
0.42184,0.231787,-0.003709,-0.067318,-0.655385,-0.135607,0,0,0
0.421748,0.230238,-0.003713,-0.071641,-0.662165,-0.135607,0,0,0
0.421657,0.228593,-0.003716,-0.075964,-0.668946,-0.135606,0,0,0
0.421566,0.22685,-0.00372,-0.080288,-0.675726,-0.135606,0,0,0
0.421475,0.225011,-0.003724,-0.084611,-0.682506,-0.135606,0,0,0
0.421385,0.223075,-0.003727,-0.088934,-0.689286,-0.135605,0,0,0
0.421295,0.221043,-0.003731,-0.093257,-0.696067,-0.135605,0,0,0
0.421205,0.218914,-0.003735,-0.09758,-0.702847,-0.135604,0,0,0
