x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,score,action
0.269465833902359,1.784115195274353,0.33587896823883057,-0.2140013873577118,-7.614770412445068,-3.546466112136841,0.0,0.0,-795.0967983538715,3
0.2725149095058441,1.7817344665527344,0.33395248651504517,-0.22492605447769165,-7.793665409088135,-3.582738161087036,0.0,0.0,-813.2643536145024,3
0.27585726976394653,1.779166579246521,0.33081668615341187,-0.23621805012226105,-7.974643707275391,-3.6245675086975098,0.0,0.0,-831.5751805800172,3
0.2794882655143738,1.7763488292694092,0.32635611295700073,-0.2459748387336731,-8.157296180725098,-3.6579666137695312,0.0,0.0,-849.8655926729439,3
0.28338271379470825,1.7731846570968628,0.3195130228996277,-0.25609180331230164,-8.341986656188965,-3.698918581008911,0.0,0.0,-868.1937523651345,3
0.28749457001686096,1.7695869207382202,0.3091490864753723,-0.2660791575908661,-8.529095649719238,-3.7474892139434814,0.0,0.0,-886.4857887805117,3
0.291806697845459,1.7655187845230103,0.3001472055912018,-0.2732006907463074,-8.717720031738281,-3.777927875518799,0.0,0.0,-904.8444409776077,3
0.29626980423927307,1.7609143257141113,0.2901851236820221,-0.27959588170051575,-8.907930374145508,-3.809729814529419,0.0,0.0,-923.2246969095852,3
0.30081090331077576,1.7557299137115479,0.2777840495109558,-0.2847602963447571,-9.099990844726562,-3.846872329711914,0.0,0.0,-941.5100327607395,3
0.30537861585617065,1.7499524354934692,0.2666715085506439,-0.28784817457199097,-9.293501853942871,-3.8760533332824707,0.0,0.0,-959.8577532275954,3
0.30990514159202576,1.7435566186904907,0.25551289319992065,-0.2903611361980438,-9.488580703735352,-3.9074981212615967,0.0,0.0,-978.282918408572,3
0.31433963775634766,1.7365598678588867,0.24714915454387665,-0.2913273572921753,-9.68479061126709,-3.9302220344543457,0.0,0.0,-996.8497884877995,3
0.3186036944389343,1.7289907932281494,0.2383907586336136,-0.29121580719947815,-9.88244342803955,-3.9592182636260986,0.0,0.0,-1015.407795215759,3
0.3226527273654938,1.7208912372589111,0.23311135172843933,-0.29065558314323425,-10.081122398376465,-3.9798436164855957,0.0,0.0,-1034.2074748241314,3
0.32641154527664185,1.7123552560806274,0.22706250846385956,-0.2882472574710846,-10.281096458435059,-4.005940914154053,0.0,0.0,-1052.9010469636614,3
0.32986050844192505,1.703460931777954,0.22518222033977509,-0.28505566716194153,-10.483000755310059,-4.0445685386657715,0.0,0.0,-1071.9460580119537,3
0.33296042680740356,1.694305658340454,0.2252977341413498,-0.28179317712783813,-10.686579704284668,-4.078248023986816,0.0,0.0,-1091.246489967841,3
0.33568286895751953,1.6850016117095947,0.22695207595825195,-0.2782973051071167,-10.89207649230957,-4.116747856140137,0.0,0.0,-1110.7982444772754,3
0.3380281329154968,1.675676941871643,0.23173293471336365,-0.2743602395057678,-11.099807739257812,-4.161636829376221,0.0,0.0,-1130.7355702939428,3
0.3400041460990906,1.66643488407135,0.23870889842510223,-0.2721305191516876,-11.30941104888916,-4.199283123016357,0.0,0.0,-1151.1455504056385,3
0.34163132309913635,1.6573894023895264,0.24700990319252014,-0.2711777091026306,-11.520730018615723,-4.23374080657959,0.0,0.0,-1171.9362353746708,3
0.3429532051086426,1.648646593093872,0.2568199038505554,-0.2716144025325775,-11.733638763427734,-4.265716552734375,0.0,0.0,-1193.127151824555,3
0.34403276443481445,1.6403307914733887,0.2678249478340149,-0.27226027846336365,-11.947924613952637,-4.293519020080566,0.0,0.0,-1214.6042866461441,3
0.3449360728263855,1.6324799060821533,0.2793331742286682,-0.27600184082984924,-12.163923263549805,-4.327782154083252,0.0,0.0,-1236.5622598946024,3
0.34575948119163513,1.6251497268676758,0.2918630838394165,-0.28133437037467957,-12.381368637084961,-4.356915473937988,0.0,0.0,-1258.9059889807045,3
0.34657716751098633,1.6183559894561768,0.30170875787734985,-0.28867021203041077,-12.599770545959473,-4.376097679138184,0.0,0.0,-1281.3470989738505,3
0.34748324751853943,1.6120833158493042,0.310677707195282,-0.2977288067340851,-12.819174766540527,-4.396266460418701,0.0,0.0,-1303.9975834933723,3
0.348569393157959,1.6063132286071777,0.3179575204849243,-0.307127445936203,-13.03953742980957,-4.41555643081665,0.0,0.0,-1326.6990744724,3
0.34994974732398987,1.6009678840637207,0.3265698552131653,-0.3179270029067993,-13.261104583740234,-4.439892768859863,0.0,0.0,-1349.7629744880587,3
0.3516578674316406,1.5959439277648926,0.3293638229370117,-0.3302995562553406,-13.484323501586914,-4.472936630249023,0.0,0.0,-1372.7291507003742,3
0.3537824749946594,1.5911154747009277,0.3324558138847351,-0.3435664176940918,-13.70952033996582,-4.512664318084717,0.0,0.0,-1396.0164588539417,3
0.3563552796840668,1.5863677263259888,0.33139294385910034,-0.35555869340896606,-13.936182975769043,-4.542174339294434,0.0,0.0,-1419.1019123237663,3
0.35939472913742065,1.5815298557281494,0.32747602462768555,-0.36827337741851807,-14.16474723815918,-4.580438137054443,0.0,0.0,-1442.259992143842,3
0.3628966212272644,1.5764548778533936,0.3209421634674072,-0.37897780537605286,-14.394295692443848,-4.600372791290283,0.0,0.0,-1465.2084300232602,3
0.36681604385375977,1.5709832906723022,0.3100229501724243,-0.389433354139328,-14.62606143951416,-4.644811630249023,0.0,0.0,-1488.0856055293712,3
0.37111902236938477,1.564953088760376,0.2989676296710968,-0.3987541198730469,-14.859647750854492,-4.681373119354248,0.0,0.0,-1511.047445488843,3
0.3757374882698059,1.5582605600357056,0.2877761721611023,-0.40482673048973083,-15.094339370727539,-4.703701496124268,0.0,0.0,-1533.8336190914551,3
0.3805727958679199,1.5508122444152832,0.2765920162200928,-0.4086160957813263,-15.329386711120605,-4.711061954498291,0.0,0.0,-1556.4327333391539,3
0.3854999542236328,1.542555570602417,0.26243871450424194,-0.4104635417461395,-15.566157341003418,-4.745474815368652,0.0,0.0,-1578.8331153529994,3
0.39042767882347107,1.5334488153457642,0.25294917821884155,-0.41101768612861633,-15.803594589233398,-4.758925437927246,0.0,0.0,-1601.3869829934993,3
0.39523905515670776,1.5235161781311035,0.24519836902618408,-0.4098181128501892,-16.041685104370117,-4.771728992462158,0.0,0.0,-1623.879142765186,3
0.3998129963874817,1.5128123760223389,0.23937268555164337,-0.40792784094810486,-16.279998779296875,-4.776393890380859,0.0,0.0,-1646.3612994297293,3
0.40406370162963867,1.5014336109161377,0.23634035885334015,-0.4048748016357422,-16.51938247680664,-4.79776668548584,0.0,0.0,-1668.923102176298,3
0.40789708495140076,1.4895151853561401,0.23531325161457062,-0.40132707357406616,-16.759750366210938,-4.817588806152344,0.0,0.0,-1691.5820261989393,3
0.4112564027309418,1.4772119522094727,0.23768052458763123,-0.3979884088039398,-17.001083374023438,-4.837014198303223,0.0,0.0,-1714.4820213929768,3
0.4141026437282562,1.4647102355957031,0.24244153499603271,-0.39514845609664917,-17.243024826049805,-4.849483966827393,0.0,0.0,-1737.5829607071598,3
0.4164387583732605,1.4521801471710205,0.2506539225578308,-0.39329254627227783,-17.486377716064453,-4.877655982971191,0.0,0.0,-1761.0852081778826,3
0.4182865023612976,1.439853549003601,0.2611899971961975,-0.39075472950935364,-17.73157501220703,-4.9147491455078125,0.0,0.0,-1784.8652911541103,3
0.4196928143501282,1.4278795719146729,0.2720867693424225,-0.3919610381126404,-17.97723960876465,-4.924356460571289,0.0,0.0,-1809.0650734805836,3
0.4207393527030945,1.4164050817489624,0.28467291593551636,-0.39466822147369385,-18.22433090209961,-4.952821254730225,0.0,0.0,-1833.6814931166018,3
0.4215536117553711,1.4055825471878052,0.29978328943252563,-0.39809688925743103,-18.473037719726562,-4.985333442687988,0.0,0.0,-1858.7409862632571,3
0.4222467541694641,1.3954812288284302,0.31182196736335754,-0.4043181538581848,-18.72215461730957,-4.993771553039551,0.0,0.0,-1883.9600200044633,3
0.42295828461647034,1.3861132860183716,0.32430708408355713,-0.4130985140800476,-18.97269630432129,-5.022189617156982,0.0,0.0,-1909.6282450972578,3
0.42382708191871643,1.3774678707122803,0.3341822028160095,-0.42314252257347107,-19.224151611328125,-5.040733814239502,0.0,0.0,-1935.402667579684,3
0.4249967634677887,1.3694485425949097,0.3423977792263031,-0.4352579116821289,-19.476348876953125,-5.055865287780762,0.0,0.0,-1961.380815368737,3
0.42657098174095154,1.361916184425354,0.347572386264801,-0.449730783700943,-19.730451583862305,-5.093898773193359,0.0,0.0,-1987.608383271006,3
0.4286293089389801,1.354748010635376,0.3468760848045349,-0.4621604382991791,-19.98527717590332,-5.1085286140441895,0.0,0.0,-2013.445665886424,3
0.4312605857849121,1.3477027416229248,0.34570419788360596,-0.4765709638595581,-20.241477966308594,-5.136307239532471,0.0,0.0,-2039.5941657147655,3
