x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,magnitude_velocity,abs_x_disp,abs_angle,reward,action
-0.5251561403274536,1.5165975093841553,-0.6100454330444336,-0.1335289031267166,0.5932117104530334,0.1361471712589264,0,0,0.6244880964093033,0.5251561403274536,0.5932117104530334,-0.6858232026406768,0
-0.5311995148658752,1.5135539770126343,-0.610042154788971,-0.13785214722156525,0.6000190377235413,0.13614672422409058,0,0,0.625423573966855,0.5311995148658752,0.6000190377235413,-0.682374423555757,0
-0.5372430086135864,1.510413646697998,-0.6100388765335083,-0.14217539131641388,0.6068263649940491,0.13614630699157715,0,0,0.6263874865467118,0.5372430086135864,0.6068263649940491,-0.678954497705547,0
-0.5432868599891663,1.5071768760681152,-0.6100355386734009,-0.14649860560894012,0.6136336326599121,0.13614588975906372,0,0,0.6273796318310367,0.5432868599891663,0.6136336326599121,-0.675549441018461,0
-0.5493308305740356,1.5038431882858276,-0.6100322008132935,-0.15082181990146637,0.6204409003257751,0.1361454725265503,0,0,0.6283999472333375,0.5493308305740356,0.6204409003257751,-0.6722162971813646,0
-0.5553750991821289,1.500412940979004,-0.610028862953186,-0.15514500439167023,0.6272481679916382,0.13614504039287567,0,0,0.6294483194384366,0.5553750991821289,0.6272481679916382,-0.6688781744577454,0
-0.5614196062088013,1.496885895729065,-0.6100254654884338,-0.15946818888187408,0.6340553760528564,0.13614460825920105,0,0,0.6305245375974771,0.5614196062088013,0.6340553760528564,-0.6655937597847128,0
-0.5674644112586975,1.4932621717453003,-0.6100220084190369,-0.16379134356975555,0.6408625841140747,0.13614417612552643,0,0,0.631628412188794,0.5674644112586975,0.6408625841140747,-0.6623604043058435,0
-0.5735093951225281,1.48954176902771,-0.6100185513496399,-0.16811446845531464,0.647669792175293,0.1361437439918518,0,0,0.6327599162165365,0.5735093951225281,0.647669792175293,-0.6591313746159813,0
-0.5795546174049377,1.485724687576294,-0.6100150346755981,-0.1724376082420349,0.6544769406318665,0.13614331185817719,0,0,0.6339188312112277,0.5795546174049377,0.6544769406318665,-0.655970378050938,0
-0.5856001377105713,1.4818108081817627,-0.6100114583969116,-0.1767607182264328,0.6612840890884399,0.13614287972450256,0,0,0.6351049601924428,0.5856001377105713,0.6612840890884399,-0.6528412990550123,0
-0.5916458964347839,1.4778001308441162,-0.6100078821182251,-0.1810838133096695,0.6680912375450134,0.13614243268966675,0,0,0.6363182914821784,0.5916458964347839,0.6680912375450134,-0.6497532049986035,0
-0.5976918935775757,1.4736928939819336,-0.6100043058395386,-0.185406893491745,0.6748983263969421,0.13614198565483093,0,0,0.6375585996584978,0.5976918935775757,0.6748983263969421,-0.6467072664996181,0
-0.6037382483482361,1.4694888591766357,-0.6100006699562073,-0.1897299438714981,0.6817054152488708,0.13614152371883392,0,0,0.6388257042651306,0.6037382483482361,0.6817054152488708,-0.6436910543450836,0
-0.6097848415374756,1.4651880264282227,-0.6099969744682312,-0.19405297935009003,0.6885124444961548,0.1361410915851593,0,0,0.6401193996155407,0.6097848415374756,0.6885124444961548,-0.6407509103674442,0
-0.6158316731452942,1.4607906341552734,-0.6099932789802551,-0.19837601482868195,0.6953194737434387,0.13614067435264587,0,0,0.6414396642049813,0.6158316731452942,0.6953194737434387,-0.6378278263733819,0
-0.6218787431716919,1.456296443939209,-0.6099895238876343,-0.20269902050495148,0.7021265029907227,0.13614021241664886,0,0,0.6427861952232817,0.6218787431716919,0.7021265029907227,-0.6349618792932006,0
-0.6279261112213135,1.4517054557800293,-0.6099857091903687,-0.20702201128005981,0.7089334726333618,0.13613979518413544,0,0,0.6441588973489369,0.6279261112213135,0.7089334726333618,-0.6321417562819533,0
-0.6339737176895142,1.4470176696777344,-0.609981894493103,-0.21134500205516815,0.715740442276001,0.13613936305046082,0,0,0.6455576036326467,0.6339737176895142,0.715740442276001,-0.6293970318531592,0
-0.6400216221809387,1.4422333240509033,-0.6099780797958374,-0.2156679630279541,0.7225474119186401,0.136138916015625,0,0,0.6469821684515941,0.6400216221809387,0.7225474119186401,-0.6266687697994939,0
-0.6460698246955872,1.437352180480957,-0.609974205493927,-0.21999090909957886,0.7293543219566345,0.13613849878311157,0,0,0.6484323524362701,0.6460698246955872,0.7293543219566345,-0.6239986659975898,0
-0.6521182656288147,1.432374119758606,-0.6099702715873718,-0.22431382536888123,0.7361612319946289,0.13613805174827576,0,0,0.6499080070174339,0.6521182656288147,0.7361612319946289,-0.6214311057064492,0
-0.6581669449806213,1.4272997379302979,-0.6099663972854614,-0.2286367416381836,0.7429681420326233,0.13613761961460114,0,0,0.6514090734737673,0.6581669449806213,0.7429681420326233,-0.6188626337255414,0
-0.6642159819602966,1.422128438949585,-0.6099624633789062,-0.23295961320400238,0.7497749924659729,0.13613714277744293,0,0,0.652935216790698,0.6642159819602966,0.7497749924659729,-0.616365355401399,0
-0.670265257358551,1.4168602228164673,-0.6099585294723511,-0.23728248476982117,0.7565818428993225,0.1361367255449295,0,0,0.6544863526150516,0.670265257358551,0.7565818428993225,-0.613934343829726,0
-0.6763147711753845,1.4114954471588135,-0.6099545359611511,-0.24160532653331757,0.7633886337280273,0.13613630831241608,0,0,0.6560622355375277,0.6763147711753845,0.7633886337280273,-1.6729037919340317,1
-0.6824153661727905,1.405945897102356,-0.6166747212409973,-0.25090017914772034,0.7724668979644775,0.18156404793262482,0,0,0.6657616810764082,0.6824153661727905,0.7724668979644775,-1.9368406914095135,1
-0.6885722279548645,1.400217056274414,-0.6238966584205627,-0.25999486446380615,0.7838389277458191,0.22743983566761017,0,0,0.6759026258539811,0.6885722279548645,0.7838389277458191,-2.385360769643539,1
-0.6947985291481018,1.3942959308624268,-0.6326987743377686,-0.2699459195137024,0.7979596853256226,0.2824154496192932,0,0,0.687879739271222,0.6947985291481018,0.7979596853256226,-2.539733385679851,1
-0.7010884284973145,1.3881900310516357,-0.6406675577163696,-0.2794760465621948,0.8146019577980042,0.3328460454940796,0,0,0.6989719445447259,0.7010884284973145,0.8146019577980042,-2.8461095614951817,1
-0.7074413895606995,1.3818846940994263,-0.6486598253250122,-0.2898475229740143,0.8340035676956177,0.38803261518478394,0,0,0.7104724578727108,0.7074413895606995,0.8340035676956177,-2.737933146374728,1
