@relation InstanceResultListener

@attribute Key_Dataset {lunar_lander,lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 299\nSize of the tree: 597\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 308\nSize of the tree: 615\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 303\nSize of the tree: 605\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 286\nSize of the tree: 571\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,4609,512,375,137,0,73.242188,26.757813,0,0.588176,0.156923,0.296982,48.478485,73.823075,854.67239,596.780154,257.892236,1.669282,1.165586,0.503696,489.663043,0.956373,57.292484,0.87251,219,0.149425,39,0.850575,222,0.12749,32,0.848837,0.87251,0.860511,0.722969,0.944941,0.942133,0.732422,0.115789,0.884211,0.267578,0.750554,0.732422,0.739312,0.62551,0.916722,0.829106,0.582478,0.732422,0.002,0.001,0.002174,0.000874,2.174,0.874,4682,467241,53444,95.117188,53.808594,?,?,?,?,?
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,4609,512,379,133,0,74.023438,25.976563,0,0.601512,0.168328,0.311103,52.00173,77.333072,854.67239,720.804958,133.867431,1.669282,1.407822,0.26146,460.482335,0.89938,53.878228,0.856574,215,0.1341,35,0.8659,226,0.143426,36,0.86,0.856574,0.858283,0.722535,0.92589,0.916216,0.740234,0.109812,0.890188,0.259766,0.757348,0.740234,0.746596,0.635577,0.896109,0.80298,0.577317,0.740234,0.002,0.001,0.002191,0.00087,2.191,0.87,4682,467241,53444,91.40625,54.882813,?,?,?,?,?
lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,4609,512,382,130,0,74.609375,25.390625,0,0.60742,0.158864,0.296285,49.111368,73.705711,853.631516,697.828381,155.803135,1.667249,1.362946,0.304303,482.640678,0.942658,56.539698,0.904762,228,0.115385,30,0.884615,230,0.095238,24,0.883721,0.904762,0.894118,0.789305,0.946001,0.939263,0.746094,0.101972,0.898028,0.253906,0.754898,0.746094,0.750061,0.649957,0.911797,0.818159,0.562411,0.746094,0.003,0,0.00219,0.000853,2.19,0.853,4682,467241,53444,95.3125,55.029297,?,?,?,?,?
lunar_lander,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,520,177,0,74.605452,25.394548,0,0.131651,0.179663,0.305071,109.586144,106.770447,689.104345,740.777279,-51.672934,0.988672,1.062808,-0.074136,-65.911569,-0.094565,-9.564817,0.880071,499,0.769231,100,0.230769,30,0.119929,68,0.833055,0.880071,0.855918,0.124203,0.641365,0.874835,0.746055,0.632777,0.367223,0.253945,0.723195,0.746055,0.730862,0.129003,0.666888,0.753136,0.353347,0.746055,0.005,0.003,0.004905,0.001992,4.905,1.992,5924,836203,94595,96.843615,60.114778,?,?,?,?,?
lunar_lander,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,520,177,0,74.605452,25.394548,0,0.194272,0.17738,0.304425,107.880099,106.196436,692.753331,836.903021,-144.14969,0.993907,1.200722,-0.206814,-54.879366,-0.078737,-7.92192,0.865724,490,0.679389,89,0.320611,42,0.134276,76,0.846287,0.865724,0.855895,0.194115,0.648221,0.884904,0.746055,0.559782,0.440218,0.253945,0.740374,0.746055,0.740372,0.195794,0.67984,0.765047,0.395276,0.746055,0.004,0.007,0.004552,0.006554,4.552,6.554,5924,836203,94595,97.560976,59.038737,?,?,?,?,?
lunar_lander,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,531,166,0,76.183644,23.816356,0,0.17047,0.176069,0.303434,107.078179,105.846092,692.996494,714.072503,-21.076009,0.994256,1.024494,-0.030238,-45.947737,-0.065922,-6.630299,0.893993,506,0.755725,99,0.244275,32,0.106007,60,0.836364,0.893993,0.864219,0.159585,0.610148,0.873818,0.761836,0.619894,0.380106,0.238164,0.732595,0.761836,0.742628,0.164635,0.645871,0.753048,0.380878,0.761836,0.005,0.002,0.004568,0.002517,4.568,2.517,5924,836203,94595,97.704448,59.756098,?,?,?,?,?
lunar_lander,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,499,198,0,71.592539,28.407461,0,0.110872,0.188631,0.32006,114.724211,111.652641,692.668273,738.038374,-45.370101,0.993785,1.058879,-0.065093,-115.844301,-0.166204,-16.724355,0.837456,474,0.770992,101,0.229008,30,0.162544,92,0.824348,0.837456,0.83085,0.06833,0.577172,0.853307,0.715925,0.634947,0.365053,0.284075,0.721638,0.715925,0.714191,0.088121,0.616184,0.736404,0.362234,0.715925,0.004,0.003,0.004681,0.002516,4.681,2.516,5924,836203,94595,98.421808,58.931133,?,?,?,?,?
lunar_lander,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,550,147,0,78.909613,21.090387,0,0.225105,0.172023,0.296655,104.623479,103.48787,692.668273,746.772248,-54.103975,0.993785,1.071409,-0.077624,-38.855993,-0.055747,-5.609611,0.925795,524,0.725191,95,0.274809,36,0.074205,42,0.846527,0.925795,0.884388,0.248594,0.631241,0.865832,0.789096,0.593598,0.406402,0.210904,0.752187,0.789096,0.761068,0.242179,0.657193,0.749843,0.397859,0.789096,0.005,0.003,0.004576,0.002847,4.576,2.847,5924,836203,94595,96.987088,58.680057,?,?,?,?,?
lunar_lander,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,520,177,0,74.605452,25.394548,0,0.15272,0.182962,0.313908,111.27649,109.50636,692.668273,848.244696,-155.576423,0.993785,1.216994,-0.223209,-80.065879,-0.114872,-11.559051,0.872792,494,0.755725,99,0.244275,32,0.127208,72,0.833052,0.872792,0.852459,0.128361,0.609311,0.872512,0.746055,0.62116,0.37884,0.253945,0.724583,0.746055,0.734176,0.137924,0.644726,0.747857,0.377383,0.746055,0.004,0.003,0.004782,0.002645,4.782,2.645,5924,836203,94595,97.560976,59.038737,?,?,?,?,?
lunar_lander,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,526,171,0,75.466284,24.533716,0,0.205378,0.189261,0.308361,115.107494,107.571507,692.668273,687.183317,5.484956,0.993785,0.985916,0.007869,-113.359452,-0.162639,-16.365619,0.878092,497,0.671756,88,0.328244,43,0.121908,69,0.849573,0.878092,0.863597,0.219499,0.649543,0.878457,0.754663,0.553097,0.446903,0.245337,0.739968,0.754663,0.744134,0.214321,0.67693,0.754574,0.388168,0.754663,0.005,0.003,0.004816,0.002734,4.816,2.734,5924,836203,94595,98.421808,63.163558,?,?,?,?,?
lunar_lander,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,519,178,0,74.46198,25.53802,0,0.187129,0.181595,0.309136,110.444883,107.841843,692.668273,732.355851,-39.687578,0.993785,1.050726,-0.056941,-81.463347,-0.116877,-11.760802,0.865724,490,0.687023,90,0.312977,41,0.134276,76,0.844828,0.865724,0.855148,0.186795,0.63317,0.867642,0.74462,0.565943,0.434057,0.25538,0.734735,0.74462,0.736306,0.186694,0.655996,0.744262,0.383009,0.74462,0.005,0.002,0.004932,0.001943,4.932,1.943,5924,836203,94595,97.13056,60.25825,?,?,?,?,?
lunar_lander,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,519,178,0,74.46198,25.53802,0,0.152178,0.179982,0.303656,109.464394,105.930117,692.668273,688.404622,4.263651,0.993785,0.987668,0.006117,-56.34244,-0.080836,-8.134116,0.872792,494,0.748092,98,0.251908,33,0.127208,72,0.834459,0.872792,0.853195,0.136193,0.625051,0.866545,0.74462,0.614705,0.385295,0.25538,0.734246,0.74462,0.734907,0.146554,0.658533,0.751443,0.377293,0.74462,0.005,0.001,0.0046,0.001607,4.6,1.607,5924,836203,94595,97.417504,61.083214,?,?,?,?,?
lunar_lander,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,526,171,0,75.466284,24.533716,0,0.148689,0.176451,0.308963,107.316733,107.781369,692.668273,857.838591,-165.170318,0.993785,1.230758,-0.236973,-63.482034,-0.091079,-9.164854,0.886926,502,0.778626,102,0.221374,29,0.113074,64,0.831126,0.886926,0.85812,0.124426,0.604591,0.877991,0.754663,0.638664,0.361336,0.245337,0.727547,0.754663,0.736582,0.13478,0.642826,0.756783,0.37455,0.754663,0.004,0.002,0.004657,0.001707,4.657,1.707,5924,836203,94595,97.560976,57.639885,?,?,?,?,?
lunar_lander,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,491,206,0,70.444763,29.555237,0,0.122483,0.190203,0.321809,116.014826,112.628439,689.104345,729.224787,-40.120442,0.988672,1.046234,-0.057562,-130.917733,-0.18783,-18.998245,0.816578,463,0.730769,95,0.269231,35,0.183422,104,0.829749,0.816578,0.823111,0.083651,0.589445,0.866711,0.704448,0.604595,0.395405,0.295552,0.71967,0.704448,0.707882,0.098903,0.628361,0.751034,0.36143,0.704448,0.005,0.002,0.004929,0.001752,4.929,1.752,5924,836203,94595,98.708752,59.827834,?,?,?,?,?
lunar_lander,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,517,180,0,74.175036,25.824964,0,0.114208,0.179551,0.308282,109.2001,107.542021,692.753331,685.686588,7.066743,0.993907,0.983768,0.010139,-55.701594,-0.079916,-8.04061,0.879859,498,0.78626,103,0.21374,28,0.120141,68,0.828619,0.879859,0.85347,0.106107,0.620209,0.872105,0.74175,0.645514,0.354486,0.25825,0.712935,0.74175,0.722664,0.109473,0.656538,0.745945,0.334355,0.74175,0.005,0.002,0.004776,0.001673,4.776,1.673,5924,836203,94595,98.708752,60.473458,?,?,?,?,?
lunar_lander,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,518,179,0,74.318508,25.681492,0,0.134468,0.181657,0.3145,110.476826,109.706197,692.996494,878.798396,-185.801902,0.994256,1.26083,-0.266574,-84.523744,-0.121268,-12.19685,0.876325,496,0.763359,100,0.236641,31,0.123675,70,0.832215,0.876325,0.853701,0.125374,0.603728,0.868101,0.743185,0.627258,0.372742,0.256815,0.720142,0.743185,0.729348,0.130242,0.639487,0.742834,0.356066,0.743185,0.005,0.002,0.005138,0.00182,5.138,1.82,5924,836203,94595,97.417504,57.747489,?,?,?,?,?
lunar_lander,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,535,162,0,76.757532,23.242468,0,0.181379,0.179893,0.301237,109.410247,105.086273,692.668273,677.050736,15.617537,0.993785,0.971378,0.022407,-64.151149,-0.092039,-9.261453,0.904594,512,0.732824,96,0.267176,35,0.095406,54,0.842105,0.904594,0.872232,0.201068,0.638591,0.877741,0.767575,0.601179,0.398821,0.232425,0.732265,0.767575,0.745473,0.19452,0.668385,0.754986,0.36979,0.767575,0.005,0.002,0.005127,0.001712,5.127,1.712,5924,836203,94595,98.278336,61.51363,?,?,?,?,?
lunar_lander,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,531,166,0,76.183644,23.816356,0,0.188825,0.175696,0.303191,106.857627,105.767956,692.668273,799.228691,-106.560418,0.993785,1.14667,-0.152884,-52.05406,-0.074683,-7.515006,0.893993,506,0.709924,93,0.290076,38,0.106007,60,0.844741,0.893993,0.86867,0.206871,0.65371,0.881302,0.761836,0.583148,0.416852,0.238164,0.742849,0.761836,0.747908,0.204463,0.680422,0.758227,0.383795,0.761836,0.005,0.002,0.004866,0.001802,4.866,1.802,5924,836203,94595,97.13056,59.110473,?,?,?,?,?
lunar_lander,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,507,190,0,72.740316,27.259684,0,0.107723,0.183139,0.311327,111.384261,108.605992,692.668273,815.212229,-122.543956,0.993785,1.169601,-0.175816,-82.997773,-0.119079,-11.982326,0.860424,487,0.770992,101,0.229008,30,0.139576,79,0.828231,0.860424,0.844021,0.096191,0.59836,0.855158,0.727403,0.634263,0.365737,0.272597,0.709623,0.727403,0.715854,0.10076,0.633078,0.731051,0.334086,0.727403,0.005,0.002,0.005107,0.001816,5.107,1.816,5924,836203,94595,96.987088,59.648494,?,?,?,?,?
lunar_lander,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,532,165,0,76.327116,23.672884,0,0.150019,0.17503,0.302446,106.452135,105.508031,692.668273,747.946976,-55.278703,0.993785,1.073095,-0.079309,-47.362478,-0.067952,-6.837686,0.90106,510,0.78626,103,0.21374,28,0.09894,56,0.831974,0.90106,0.86514,0.137758,0.62791,0.885234,0.763271,0.644175,0.355825,0.236729,0.728904,0.763271,0.740421,0.144532,0.657099,0.757786,0.367861,0.763271,0.006,0.001,0.005419,0.00175,5.419,1.75,5924,836203,94595,96.843615,58.859397,?,?,?,?,?
lunar_lander,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,531,166,0,76.183644,23.816356,0,0.223247,0.181927,0.301164,110.647278,105.060692,692.668273,708.262752,-15.594479,0.993785,1.016159,-0.022374,-75.4976,-0.108318,-10.899532,0.881625,499,0.671756,88,0.328244,43,0.118375,67,0.850085,0.881625,0.865568,0.224894,0.666671,0.884427,0.761836,0.552621,0.447379,0.238164,0.746944,0.761836,0.750384,0.22416,0.685189,0.768724,0.408123,0.761836,0.005,0.002,0.004659,0.001824,4.659,1.824,5924,836203,94595,96.987088,60.150646,?,?,?,?,?
lunar_lander,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,527,170,0,75.609756,24.390244,0,0.169133,0.180267,0.313422,109.637414,109.337008,692.668273,876.854541,-184.186268,0.993785,1.258041,-0.264256,-81.621018,-0.117103,-11.783565,0.883392,500,0.755725,99,0.244275,32,0.116608,66,0.834725,0.883392,0.858369,0.143482,0.559261,0.828972,0.756098,0.620257,0.379743,0.243902,0.734073,0.756098,0.741206,0.154434,0.595254,0.709864,0.391231,0.756098,0.004,0.002,0.004665,0.001761,4.665,1.761,5924,836203,94595,96.126255,58.393113,?,?,?,?,?
lunar_lander,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,531,166,0,76.183644,23.816356,0,0.220447,0.175327,0.294388,106.63312,102.696826,692.668273,629.085375,63.582898,0.993785,0.902562,0.091224,-36.904423,-0.052948,-5.327864,0.878092,497,0.694656,91,0.305344,40,0.121908,69,0.845238,0.878092,0.861352,0.197299,0.655585,0.880841,0.761836,0.570881,0.429119,0.238164,0.755165,0.761836,0.753843,0.209213,0.688602,0.776437,0.430302,0.761836,0.004,0.002,0.004713,0.001707,4.713,1.707,5924,836203,94595,98.421808,61.15495,?,?,?,?,?
lunar_lander,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,526,171,0,75.466284,24.533716,0,0.197102,0.176482,0.303524,107.329353,105.877575,692.996494,834.981245,-141.984751,0.994256,1.197964,-0.203708,-49.885535,-0.071572,-7.198526,0.879859,498,0.687023,90,0.312977,41,0.120141,68,0.846939,0.879859,0.863085,0.20741,0.669908,0.894942,0.754663,0.565262,0.434738,0.245337,0.742923,0.754663,0.743265,0.205446,0.690884,0.772917,0.386259,0.754663,0.005,0.002,0.004927,0.001647,4.927,1.647,5924,836203,94595,96.843615,58.715925,?,?,?,?,?
lunar_lander,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,518,179,0,74.318508,25.681492,0,0.161601,0.183506,0.310936,111.930132,108.823162,689.104345,736.107492,-47.003147,0.988672,1.056108,-0.067436,-90.769622,-0.130229,-13.172116,0.865961,491,0.730769,95,0.269231,35,0.134039,76,0.837884,0.865961,0.851691,0.143914,0.600204,0.865933,0.743185,0.602301,0.397699,0.256815,0.728058,0.743185,0.734363,0.150482,0.637306,0.747232,0.380071,0.743185,0.005,0.002,0.004692,0.001655,4.692,1.655,5924,836203,94595,97.704448,59.791966,?,?,?,?,?
lunar_lander,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,510,187,0,73.170732,26.829268,0,0.148768,0.184971,0.312189,112.496873,108.904768,692.753331,737.379733,-44.626402,0.993907,1.057934,-0.064026,-81.681852,-0.117191,-11.7909,0.85689,485,0.717557,94,0.282443,37,0.14311,81,0.837651,0.85689,0.847162,0.14515,0.627033,0.873194,0.731707,0.591302,0.408698,0.268293,0.719585,0.731707,0.723595,0.145415,0.658975,0.748432,0.357678,0.731707,0.005,0.001,0.00461,0.0016,4.61,1.6,5924,836203,94595,97.704448,60.61693,?,?,?,?,?
lunar_lander,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,533,164,0,76.470588,23.529412,0,0.224426,0.177867,0.297203,108.177829,103.678918,692.668273,660.561708,32.106565,0.993785,0.947721,0.046064,-54.913864,-0.078786,-7.927873,0.879859,498,0.70229,92,0.29771,39,0.120141,68,0.844068,0.879859,0.861592,0.192439,0.647398,0.871397,0.764706,0.576824,0.423176,0.235294,0.754039,0.764706,0.754291,0.205905,0.677109,0.76401,0.434083,0.764706,0.004,0.002,0.004598,0.001648,4.598,1.648,5924,836203,94595,97.991392,61.226686,?,?,?,?,?
lunar_lander,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,511,186,0,73.314204,26.685796,0,0.087118,0.185469,0.318803,112.801596,111.214122,692.668273,846.095066,-153.426793,0.993785,1.21391,-0.220125,-97.286436,-0.139579,-14.04517,0.872792,494,0.80916,106,0.19084,25,0.127208,72,0.823333,0.872792,0.847341,0.071821,0.569201,0.846811,0.733142,0.66461,0.33539,0.266858,0.706592,0.733142,0.717339,0.079602,0.60929,0.722539,0.325267,0.733142,0.005,0.002,0.00455,0.001615,4.55,1.615,5924,836203,94595,97.274032,58.715925,?,?,?,?,?
lunar_lander,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,537,160,0,77.044476,22.955524,0,0.194126,0.175421,0.301153,106.690298,105.056838,692.668273,718.422291,-25.754018,0.993785,1.030735,-0.03695,-45.138311,-0.064761,-6.516584,0.902827,511,0.732824,96,0.267176,35,0.097173,55,0.841845,0.902827,0.87127,0.198054,0.648949,0.880369,0.770445,0.601046,0.398954,0.229555,0.742024,0.770445,0.752359,0.19955,0.677978,0.758225,0.394552,0.770445,0.005,0.002,0.004571,0.00175,4.571,1.75,5924,836203,94595,97.704448,59.863702,?,?,?,?,?
lunar_lander,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,529,168,0,75.8967,24.1033,0,0.179282,0.18084,0.30975,109.985917,108.055975,692.668273,738.035376,-45.367103,0.993785,1.058874,-0.065089,-78.11008,-0.112066,-11.276694,0.883392,500,0.755725,99,0.244275,32,0.116608,66,0.834725,0.883392,0.858369,0.143482,0.592426,0.860757,0.758967,0.619958,0.380042,0.241033,0.742306,0.758967,0.743714,0.158832,0.626775,0.74204,0.402374,0.758967,0.004,0.002,0.004594,0.001741,4.594,1.741,5924,836203,94595,97.274032,59.146341,?,?,?,?,?
lunar_lander,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,512,185,0,73.457676,26.542324,0,0.131116,0.179451,0.308719,109.141312,107.696211,692.668273,755.159456,-62.491183,0.993785,1.083443,-0.089657,-73.377782,-0.105277,-10.593496,0.869258,492,0.732824,96,0.267176,35,0.130742,74,0.836735,0.869258,0.852686,0.146745,0.617026,0.866869,0.734577,0.60328,0.39672,0.265423,0.717129,0.734577,0.723586,0.14227,0.651638,0.741506,0.337819,0.734577,0.004,0.002,0.004639,0.001735,4.639,1.735,5924,836203,94595,98.278336,58.895265,?,?,?,?,?
lunar_lander,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,505,192,0,72.453372,27.546628,0,0.072753,0.183344,0.312208,111.509142,108.91341,692.668273,746.550929,-53.882656,0.993785,1.071092,-0.077307,-90.889909,-0.130402,-13.121708,0.865724,490,0.80916,106,0.19084,25,0.134276,76,0.822148,0.865724,0.843373,0.062777,0.599533,0.87333,0.724534,0.664745,0.335255,0.275466,0.705218,0.724534,0.70958,0.069455,0.632722,0.742865,0.309057,0.724534,0.005,0.001,0.004582,0.001603,4.582,1.603,5924,836203,94595,97.274032,59.756098,?,?,?,?,?
lunar_lander,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20260327.2133,6273,697,541,156,0,77.618364,22.381636,0,0.231902,0.176874,0.297995,107.574108,103.955358,692.668273,715.825188,-23.156915,0.993785,1.027009,-0.033224,-52.107562,-0.07476,-7.52273,0.897527,508,0.709924,93,0.290076,38,0.102473,58,0.845258,0.897527,0.870608,0.212672,0.64992,0.878405,0.776184,0.58232,0.41768,0.223816,0.753283,0.776184,0.760635,0.220858,0.676297,0.763971,0.432684,0.776184,0.004,0.002,0.004586,0.001616,4.586,1.616,5924,836203,94595,97.84792,60.25825,?,?,?,?,?
